ticker,currency,company_name,exchange,exchange_short,timezone
USB-O,USD,US BANCORP DS REP SRS H NON CUM PRF,New York Stock Exchange,NYSE,America/New_York
UMC,USD,United Microelectronics Corporation,New York Stock Exchange,NYSE,America/New_York
UTI,USD,"Universal Technical Institute, Inc.",New York Stock Exchange,NYSE,America/New_York
VNO-M,USD,VORNADO RLTY TR/5.25% PERP PFD SH S,New York Stock Exchange,NYSE,America/New_York
WFC-V,USD,WL FRG DS REP SRS V NN CUM CL A PRF,New York Stock Exchange,NYSE,America/New_York
WFC-T,USD,WLS FRG DS REP 1 1000 CL A PERP PRF,New York Stock Exchange,NYSE,America/New_York
WWE,USD,"World Wrestling Entertainment, Inc.",New York Stock Exchange,NYSE,America/New_York
STAR-D,USD,istar Inc Preferred Shares Series D,New York Stock Exchange,NYSE,America/New_York
STAR-I,USD,istar Inc Preferred Shares Series I,New York Stock Exchange,NYSE,America/New_York
ALL-G,USD,ALLST DS REP 1 1000 NONCUM SRS G PRF,New York Stock Exchange,NYSE,America/New_York
ALL-F,USD,ALLSTAT DS REP 1 1000 PERP SRS F PRF,New York Stock Exchange,NYSE,America/New_York
ALL-A,USD,ALLSTAT DS REP 1/1000 SRS A PERP PRF,New York Stock Exchange,NYSE,America/New_York
AMH-D,USD,AMRC HOM 4 RNT PRP CUM RDM SRS D PRF,New York Stock Exchange,NYSE,America/New_York
ASA,USD,ASA Gold and Precious Metals Limited,New York Stock Exchange,NYSE,America/New_York
ASB-D,USD,ASCTD DS RP 1/40 SRS D NN CM PRP PRF,New York Stock Exchange,NYSE,America/New_York
AGO-F,USD,ASSURED GUARANTY MUN HLDGS 5.60% NTS,New York Stock Exchange,NYSE,America/New_York
AGO-E,USD,ASSURED GUARANTY MUN HLDGS 6.25% NTS,New York Stock Exchange,NYSE,America/New_York
AOD,USD,Aberdeen Total Dynamic Dividend Fund,New York Stock Exchange,NYSE,America/New_York
ANW,USD,Aegean Marine Petroleum Network Inc.,New York Stock Exchange,NYSE,America/New_York
BBT-G,USD,BB T DS REP 1/1000 SRS G NON CUM PRF,New York Stock Exchange,NYSE,America/New_York
BBT-D,USD,BB&T DS REP 1/1000 SRS D NON CUM PRF,New York Stock Exchange,NYSE,America/New_York
BBT-E,USD,BB&T DS REP 1/1000 SRS E NON CUM PRF,New York Stock Exchange,NYSE,America/New_York
BANC-D,USD,BC CLF DS REP SRS D NON CUM PERP PRF,New York Stock Exchange,NYSE,America/New_York
BANC-E,USD,BNC CLFN DS REP SRS E 1 40 NN CM PRF,New York Stock Exchange,NYSE,America/New_York
BAC-K,USD,BNK OF AMRC DS REP NON CM SRS HH PRF,New York Stock Exchange,NYSE,America/New_York
BAC-C,USD,BNK OF AMRC DS REP SRS CC NON CM PRF,New York Stock Exchange,NYSE,America/New_York
BXP-B,USD,BSTN DS RP 1/100th SRS B CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
BCSF,USD,"Bain Capital Specialty Finance, Inc.",New York Stock Exchange,NYSE,America/New_York
DSU,USD,"BlackRock Debt Strategies Fund, Inc.",New York Stock Exchange,NYSE,America/New_York
BGR,USD,BlackRock Energy and Resources Trust,New York Stock Exchange,NYSE,America/New_York
BGT,USD,BlackRock Floating Rate Income Trust,New York Stock Exchange,NYSE,America/New_York
MUH,USD,"BlackRock MuniHoldings Fund II, Inc.",New York Stock Exchange,NYSE,America/New_York
BGB,USD,Blackstone/GSO Strategic Credit Fund,New York Stock Exchange,NYSE,America/New_York
BR,USD,"Broadridge Financial Solutions, Inc.",New York Stock Exchange,NYSE,America/New_York
PFH,USD,CABCO Trust for JC Penney Debentures,New York Stock Exchange,NYSE,America/New_York
COF-F,USD,CAP DS REP 1/40 NN CM SRS F PERP PRF,New York Stock Exchange,NYSE,America/New_York
CMO-E,USD,CAPSTAD MORT 7.50% SRS E CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
COF-C,USD,CAPTL ONE DS REP 1 40 SRS C PERP PRF,New York Stock Exchange,NYSE,America/New_York
COF-H,USD,CAPTL ONE FINL 40 DS REP 1 SRS H PRF,New York Stock Exchange,NYSE,America/New_York
CDR-B,USD,CEDAR REALTY 7.25% SRS B CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
CIM-B,USD,CHIMERA INVESTMENT SRS B CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
CBB-B,USD,CINCTI BELL DS REP 6.75% CUM CNV PRF,New York Stock Exchange,NYSE,America/New_York
CLNY-I,USD,COLONY C 7.15 SRS I CUM RED PREP PRF,New York Stock Exchange,NYSE,America/New_York
CMRE-D,USD,COSTAMAR 8.75 SRS D CUM RED PERP PRF,New York Stock Exchange,NYSE,America/New_York
CMRE-C,USD,COSTAMARE 8.50 SRS C CUM RED PRP PRF,New York Stock Exchange,NYSE,America/New_York
CORR-A,USD,CRENGY DS RP 1 100 SRS A CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
CUBI-E,USD,CSTMR FX FLTN NON CUM PERP SRS E PRF,New York Stock Exchange,NYSE,America/New_York
CUBI-C,USD,CUSTMR BNCRP SRS C FXD FLTG PERP PRF,New York Stock Exchange,NYSE,America/New_York
LFC,USD,China Life Insurance Company Limited,New York Stock Exchange,NYSE,America/New_York
CCO,USD,"Clear Channel Outdoor Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
CMP,USD,"Compass Minerals International, Inc.",New York Stock Exchange,NYSE,America/New_York
CORR,USD,"CorEnergy Infrastructure Trust, Inc.",New York Stock Exchange,NYSE,America/New_York
DCP-C,USD,DCP MDSTR 7 95 CUM RED PER SRS C PRF,New York Stock Exchange,NYSE,America/New_York
DCP-B,USD,DCP MIDSTREAM CUM RED PERP SRS B PRF,New York Stock Exchange,NYSE,America/New_York
DLR-G,USD,DIGITL RLTY 5.875% SRS G CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
DS-D,USD,DRIVE SHACK 8.375% SRS D CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
KSM,USD,DWS Strategic Municipal Income Trust,New York Stock Exchange,NYSE,America/New_York
DBL,USD,DoubleLine Opportunistic Credit Fund,New York Stock Exchange,NYSE,America/New_York
ETP-C,USD,ENRGY TRNSFR OPERT SRS C CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
XAN-C,USD,EXANTA 8.625 FX FL SRS C CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
DEA,USD,"Easterly Government Properties, Inc.",New York Stock Exchange,NYSE,America/New_York
AKO.A,USD,Embotelladora Andina SA ADR Series A,New York Stock Exchange,NYSE,America/New_York
AKO.B,USD,Embotelladora Andina SA ADR Series B,New York Stock Exchange,NYSE,America/New_York
AGM-C,USD,FDR AGR MR 6 SRS C FD FL NON CUM PRF,New York Stock Exchange,NYSE,America/New_York
FRC-H,USD,FST RPBL 40 DS RP NCOM PRP SRS H PRF,New York Stock Exchange,NYSE,America/New_York
FAF,USD,First American Financial Corporation,New York Stock Exchange,NYSE,America/New_York
FRC-D,USD,First Republic Bank Preferred Shares,New York Stock Exchange,NYSE,America/New_York
FBHS,USD,"Fortune Brands Home & Security, Inc.",New York Stock Exchange,NYSE,America/New_York
FEDU,USD,Four Seasons Education (Cayman) Inc.,New York Stock Exchange,NYSE,America/New_York
FMS,USD,Fresenius Medical Care AG & Co. KGaA,New York Stock Exchange,NYSE,America/New_York
GCV-B,USD,GABELLI CONV INC SEC 6% SR B CUM PRF,New York Stock Exchange,NYSE,America/New_York
GDV-A,USD,GABELLI DIV INCM 5.875 SRS A CUM PRF,New York Stock Exchange,NYSE,America/New_York
GGZ-A,USD,GABLI SML MD CAP 5.450 SRS A CUM PRF,New York Stock Exchange,NYSE,America/New_York
GS-J,USD,GOLDMAN SACH DS REP 1/1000 SRS J PRF,New York Stock Exchange,NYSE,America/New_York
GS-A,USD,GOLDMAN SACHS DS RPT 1/1000 SR A PRF,New York Stock Exchange,NYSE,America/New_York
GS-D,USD,GOLDMAN SACHS DS RPT 1/1000 SR D PRF,New York Stock Exchange,NYSE,America/New_York
GLOG-A,USD,GasLog Ltd Preferred Shares Series A,New York Stock Exchange,NYSE,America/New_York
GOL,USD,Gol Linhas Aéreas Inteligentes S.A.,New York Stock Exchange,NYSE,America/New_York
HIG-G,USD,HARTFRD FNCL DS REP 1/1000 SRS G PRF,New York Stock Exchange,NYSE,America/New_York
HT-C,USD,HERSHA HOSP 6.875% SRS C CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
HT-D,USD,HERSHA HSPTL 6.50 CUM REDM SRS D PRF,New York Stock Exchange,NYSE,America/New_York
HT-E,USD,HERSHA HSPTLTY 6.5 SRS E CUM RDM PRF,New York Stock Exchange,NYSE,America/New_York
HR,USD,Healthcare Realty Trust Incorporated,New York Stock Exchange,NYSE,America/New_York
HY,USD,"Hyster-Yale Materials Handling, Inc.",New York Stock Exchange,NYSE,America/New_York
IVR-A,USD,INVESCO MORT 7.75% SRS A CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
IIPR-A,USD,INVTV INDS PRP 9 CUM RDMBL SRS A PRF,New York Stock Exchange,NYSE,America/New_York
ICD,USD,"Independence Contract Drilling, Inc.",New York Stock Exchange,NYSE,America/New_York
IIM,USD,Invesco Value Municipal Income Trust,New York Stock Exchange,NYSE,America/New_York
JPM-C,USD,JPMRGN CHS DS REP 1 400TH SRS EE PRF,New York Stock Exchange,NYSE,America/New_York
JHS,USD,John Hancock Income Securities Trust,New York Stock Exchange,NYSE,America/New_York
KYN-F,USD,KAYNE ANDER 3.500 SRS F MAND RED PRF,New York Stock Exchange,NYSE,America/New_York
KIM-J,USD,KIMC DS REP 1/1000 5.50 CL J CUM PRF,New York Stock Exchange,NYSE,America/New_York
KIM-M,USD,KIMCO RLTY DS REP 1 1000 CL M CM PRF,New York Stock Exchange,NYSE,America/New_York
KIM-I,USD,KMCO DS REP 1/1000 6.00 CL I CUM PRF,New York Stock Exchange,NYSE,America/New_York
MH-C,USD,MAIDEN HLDNG 7.125 SRS C NON CUM PRF,New York Stock Exchange,NYSE,America/New_York
MFA-B,USD,MFA FINANCIA 7.50% SRS B CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
CXH,USD,MFS Investment Grade Municipal Trust,New York Stock Exchange,NYSE,America/New_York
MS-I,USD,MORG DS REP 1 1000 SRS I NON CUM PRF,New York Stock Exchange,NYSE,America/New_York
MS-E,USD,MORGAN STANL DS REP 1/1000 SRS E PRF,New York Stock Exchange,NYSE,America/New_York
MS-A,USD,MORGAN STANLY DS RPT 1/1000 SR A PRF,New York Stock Exchange,NYSE,America/New_York
MIC,USD,Macquarie Infrastructure Corporation,New York Stock Exchange,NYSE,America/New_York
MFAC,USD,Megalith Financial Acquisition Corp.,New York Stock Exchange,NYSE,America/New_York
MUFG,USD,"Mitsubishi UFJ Financial Group, Inc.",New York Stock Exchange,NYSE,America/New_York
NI-B,USD,NISOURCE DS REP 1/1000 PER SRS B PRF,New York Stock Exchange,NYSE,America/New_York
NNN-F,USD,NTIL RL DS REP 1 100 CM RD SRS F PRF,New York Stock Exchange,NYSE,America/New_York
NUW,USD,Nuveen AMT-Free Municipal Value Fund,New York Stock Exchange,NYSE,America/New_York
JQC,USD,Nuveen Credit Strategies Income Fund,New York Stock Exchange,NYSE,America/New_York
DIAX,USD,Nuveen Dow 30 Dynamic Overwrite Fund,New York Stock Exchange,NYSE,America/New_York
NEV,USD,Nuveen Enhanced Municipal Value Fund,New York Stock Exchange,NYSE,America/New_York
NAD,USD,Nuveen Quality Municipal Income Fund,New York Stock Exchange,NYSE,America/New_York
BXMX,USD,Nuveen S&P 500 Buy-Write Income Fund,New York Stock Exchange,NYSE,America/New_York
NBB,USD,Nuveen Taxable Municipal Income Fund,New York Stock Exchange,NYSE,America/New_York
OFG-A,USD,OFG Bancorp Preferred Stock series A,New York Stock Exchange,NYSE,America/New_York
OFG-B,USD,OFG Bancorp Series B Preferred Stock,New York Stock Exchange,NYSE,America/New_York
PSA-W,USD,PB ST DS RP 1/1000 5.2 SRS W CUM PRF,New York Stock Exchange,NYSE,America/New_York
PEB-D,USD,PBLBROK HTL 6.375 CUM REDM SRS D PRF,New York Stock Exchange,NYSE,America/New_York
PSA-D,USD,PBLC STG DS REP 1 1000 CUM SRS D PRF,New York Stock Exchange,NYSE,America/New_York
PSA-E,USD,PBLC STG DS REP 1 1000 SRS E CUM PRF,New York Stock Exchange,NYSE,America/New_York
PSA-G,USD,PBLIC STR DS REP 1/1000 CM SRS G PRF,New York Stock Exchange,NYSE,America/New_York
PEB-F,USD,PEBBLEBROOK HO 6.3 SRS F CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
PEI-B,USD,PENNSY  7.375% SRS B CUM RED PER PRF,New York Stock Exchange,NYSE,America/New_York
PEI-D,USD,PENNSYLVANA REIT CUM RDMBL SRS D PRF,New York Stock Exchange,NYSE,America/New_York
PMT-B,USD,PENNYMAC MTG INV 8 CUM RDM SRS B PRF,New York Stock Exchange,NYSE,America/New_York
PNF,USD,PIMCO New York Municipal Income Fund,New York Stock Exchange,NYSE,America/New_York
PNC-P,USD,PNC FIN SRS P DS REP 1/4000TH PR PRF,New York Stock Exchange,NYSE,America/New_York
PSB-U,USD,PS DS REP 1/1000 5.75% SRS U CUM PRF,New York Stock Exchange,NYSE,America/New_York
PSA-V,USD,PUB STRG DS REP 1/1000 SRS V CUM PRF,New York Stock Exchange,NYSE,America/New_York
PSA-F,USD,PUBLC STRG 1000 DS REP SRS F CUM PRF,New York Stock Exchange,NYSE,America/New_York
PSA-Z,USD,PUBLIC DS REP 1 1000 SRS Z 6 CUM PRF,New York Stock Exchange,NYSE,America/New_York
PMO,USD,Putnam Municipal Opportunities Trust,New York Stock Exchange,NYSE,America/New_York
NX,USD,Quanex Building Products Corporation,New York Stock Exchange,NYSE,America/New_York
RY-T,USD,RB DS REP 6.75 NN CM PERP SRS C2 PRF,New York Stock Exchange,NYSE,America/New_York
RNR-F,USD,RENAISSANCER DS REP 1/1000 SRS F PRF,New York Stock Exchange,NYSE,America/New_York
RF-B,USD,RGN FIN DS RP 1/40 SRS B NON CUM PRF,New York Stock Exchange,NYSE,America/New_York
QSR,USD,Restaurant Brands International Inc.,New York Stock Exchange,NYSE,America/New_York
BFS-D,USD,SAUL CTRS 1/100 CUM DS REP SRS D PRF,New York Stock Exchange,NYSE,America/New_York
SSW-E,USD,SEASPAN 8.25% SRS E CUM RED PERP PRF,New York Stock Exchange,NYSE,America/New_York
SLG-I,USD,SL GREN RLTY 6.50% SRS I CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
SRC-A,USD,SPIRIT RLTY CAP 6 CUM REDM SRS A PRF,New York Stock Exchange,NYSE,America/New_York
STT-D,USD,STATE ST DS REP SRS D 1/4000 PER PRF,New York Stock Exchange,NYSE,America/New_York
STL-A,USD,STERLING BNCRP DS REP 6 50 SRS A PRF,New York Stock Exchange,NYSE,America/New_York
SHO-F,USD,SUNSTN HOTL 6.450 CUM REDM SRS F PRF,New York Stock Exchange,NYSE,America/New_York
SNV-D,USD,SYNOVUS FINAL NON CUM PERP SER D PRF,New York Stock Exchange,NYSE,America/New_York
SC,USD,Santander Consumer USA Holdings Inc.,New York Stock Exchange,NYSE,America/New_York
SSWA,USD,Seaspan Corporation 7.125% NT DUE 27,New York Stock Exchange,NYSE,America/New_York
TCF-D,USD,TCF FNCL DS REP 1 1000 NCM SRS C PRF,New York Stock Exchange,NYSE,America/New_York
TNP-F,USD,TSAKOS ENRG NVGT CM RD PRP SRS F PRF,New York Stock Exchange,NYSE,America/New_York
TDJ,USD,"Telephone and Data Systems, Inc. PFD",New York Stock Exchange,NYSE,America/New_York
RBS,USD,The Royal Bank of Scotland Group plc,New York Stock Exchange,NYSE,America/New_York
SOJA,USD,The Southern Company JR SUB NT 2015A,New York Stock Exchange,NYSE,America/New_York
NTG,USD,"Tortoise Midstream Energy Fund, Inc.",New York Stock Exchange,NYSE,America/New_York
TPVG,USD,TriplePoint Venture Growth BDC Corp.,New York Stock Exchange,NYSE,America/New_York
TPVY,USD,TriplePoint Venture Growth BDC Corp.,New York Stock Exchange,NYSE,America/New_York
USB-H,USD,US DS REP 1/1000 SR B NON CUM PR PRF,New York Stock Exchange,NYSE,America/New_York
UHT,USD,Universal Health Realty Income Trust,New York Stock Exchange,NYSE,America/New_York
VNO-K,USD,VORNADO REAL 5.70% SRS K CUM RED PRF,New York Stock Exchange,NYSE,America/New_York
WFC-N,USD,WELS FR DS REP 1/1000 CL A SRS N PRF,New York Stock Exchange,NYSE,America/New_York
WFC-O,USD,WF DS RP 0.001 CL A SRS O NON CM PRF,New York Stock Exchange,NYSE,America/New_York
WFC-Y,USD,WL FRG DS REP CL A NCUMPRP SRS Y PRF,New York Stock Exchange,NYSE,America/New_York
WFC-R,USD,WLL FRG DS REP 1/1000 CM PR CL A PRF,New York Stock Exchange,NYSE,America/New_York
WFC-Q,USD,WLS DS REP 1/1000 CL A SRS Q PRP PRF,New York Stock Exchange,NYSE,America/New_York
WFC-W,USD,WLS FRG DS REP SRS W NON CM CL A PRF,New York Stock Exchange,NYSE,America/New_York
AGD,USD,Aberdeen Global Dynamic Dividend Fund,New York Stock Exchange,NYSE,America/New_York
ARE,USD,"Alexandria Real Estate Equities, Inc.",New York Stock Exchange,NYSE,America/New_York
ACH,USD,Aluminum Corporation of China Limited,New York Stock Exchange,NYSE,America/New_York
AEP,USD,"American Electric Power Company, Inc.",New York Stock Exchange,NYSE,America/New_York
AFT,USD,Apollo Senior Floating Rate Fund Inc.,New York Stock Exchange,NYSE,America/New_York
AIT,USD,"Applied Industrial Technologies, Inc.",New York Stock Exchange,NYSE,America/New_York
BBVA,USD,"Banco Bilbao Vizcaya Argentaria, S.A.",New York Stock Exchange,NYSE,America/New_York
BFAM,USD,Bright Horizons Family Solutions Inc.,New York Stock Exchange,NYSE,America/New_York
BIPC,USD,Brookfield Infrastructure Corporation,New York Stock Exchange,NYSE,America/New_York
CIG,USD,Companhia Energética de Minas Gerais,New York Stock Exchange,NYSE,America/New_York
DCUD,USD,"Dominion Energy, Inc. UT SER A 081519",New York Stock Exchange,NYSE,America/New_York
DUKH,USD,Duke Energy Corporation JR SUB DEB 73,New York Stock Exchange,NYSE,America/New_York
EAI,USD,"Entergy Arkansas, Inc. 1M BD 4.875%66",New York Stock Exchange,NYSE,America/New_York
GPJA,USD,Georgia Power Company 5% JR SUB NT 77,New York Stock Exchange,NYSE,America/New_York
HBB,USD,Hamilton Beach Brands Holding Company,New York Stock Exchange,NYSE,America/New_York
JW.A,USD,JOHN WILEY & SONS  -CL A Common Stock,New York Stock Exchange,NYSE,America/New_York
HPF,USD,John Hancock Preferred Income Fund II,New York Stock Exchange,NYSE,America/New_York
MSP,USD,Madison Strategic Sector Premium Fund,New York Stock Exchange,NYSE,America/New_York
MET-A,USD,Metlife Inc Preferred Shares Series A,New York Stock Exchange,NYSE,America/New_York
HIE,USD,Miller/Howard High Income Equity Fund,New York Stock Exchange,NYSE,America/New_York
NHF,USD,NexPoint Strategic Opportunities Fund,New York Stock Exchange,NYSE,America/New_York
NSS,USD,"NuStar Logistics, L.P. SB NT FX/FL 43",New York Stock Exchange,NYSE,America/New_York
JLS,USD,Nuveen Mortgage Opportunity Term Fund,New York Stock Exchange,NYSE,America/New_York
JPI,USD,Nuveen Preferred and Income Term Fund,New York Stock Exchange,NYSE,America/New_York
SPXX,USD,Nuveen S&P 500 Dynamic Overwrite Fund,New York Stock Exchange,NYSE,America/New_York
PGP,USD,PIMCO Global StocksPLUS & Income Fund,New York Stock Exchange,NYSE,America/New_York
PBR,USD,Petróleo Brasileiro S.A. - Petrobras,New York Stock Exchange,NYSE,America/New_York
APTS,USD,"Preferred Apartment Communities, Inc.",New York Stock Exchange,NYSE,America/New_York
PMM,USD,Putnam Managed Municipal Income Trust,New York Stock Exchange,NYSE,America/New_York
SAIL,USD,"SailPoint Technologies Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
SOI,USD,"Solaris Oilfield Infrastructure, Inc.",New York Stock Exchange,NYSE,America/New_York
CEF,USD,Sprott Physical Gold and Silver Trust,New York Stock Exchange,NYSE,America/New_York
SMFG,USD,"Sumitomo Mitsui Financial Group, Inc.",New York Stock Exchange,NYSE,America/New_York
TAK,USD,Takeda Pharmaceutical Company Limited,New York Stock Exchange,NYSE,America/New_York
HYB,USD,The New America High Income Fund Inc.,New York Stock Exchange,NYSE,America/New_York
TTP,USD,"Tortoise Pipeline & Energy Fund, Inc.",New York Stock Exchange,NYSE,America/New_York
WTM,USD,"White Mountains Insurance Group, Ltd.",New York Stock Exchange,NYSE,America/New_York
ZBK,USD,Zions Bancorporation SUB NT FX/FLT 28,New York Stock Exchange,NYSE,America/New_York
ACP,USD,Aberdeen Income Credit Strategies Fund,New York Stock Exchange,NYSE,America/New_York
NCZ,USD,AllianzGI Convertible & Income Fund II,New York Stock Exchange,NYSE,America/New_York
APAM,USD,Artisan Partners Asset Management Inc.,New York Stock Exchange,NYSE,America/New_York
MZA,USD,"BlackRock MuniYield Arizona Fund, Inc.",New York Stock Exchange,NYSE,America/New_York
MQY,USD,"BlackRock MuniYield Quality Fund, Inc.",New York Stock Exchange,NYSE,America/New_York
BST,USD,BlackRock Science and Technology Trust,New York Stock Exchange,NYSE,America/New_York
BBN,USD,BlackRock Taxable Municipal Bond Trust,New York Stock Exchange,NYSE,America/New_York
BCRH,USD,Blue Capital Reinsurance Holdings Ltd.,New York Stock Exchange,NYSE,America/New_York
CEN,USD,Center Coast MLP & Infrastructure Fund,New York Stock Exchange,NYSE,America/New_York
SNP,USD,China Petroleum & Chemical Corporation,New York Stock Exchange,NYSE,America/New_York
CBD,USD,Companhia Brasileira de Distribuição,New York Stock Exchange,NYSE,America/New_York
KTP,USD,Corts Trust for J.C. Penney Debentures,New York Stock Exchange,NYSE,America/New_York
DDT,USD,Dillards Capital Trust I CAP SECS 7.5%,New York Stock Exchange,NYSE,America/New_York
DM,USD,"Dominion Energy Midstream Partners, LP",New York Stock Exchange,NYSE,America/New_York
DRUA,USD,"Dominion Energy, Inc. ENHCD SUB NT16 A",New York Stock Exchange,NYSE,America/New_York
EFT,USD,Eaton Vance Floating-Rate Income Trust,New York Stock Exchange,NYSE,America/New_York
EFR,USD,Eaton Vance Senior Floating-Rate Trust,New York Stock Exchange,NYSE,America/New_York
EVC,USD,Entravision Communications Corporation,New York Stock Exchange,NYSE,America/New_York
FIF,USD,First Trust Energy Infrastructure Fund,New York Stock Exchange,NYSE,America/New_York
FEI,USD,First Trust MLP and Energy Income Fund,New York Stock Exchange,NYSE,America/New_York
BRSS,USD,"Global Brass and Copper Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
GPM,USD,Guggenheim Enhanced Equity Income Fund,New York Stock Exchange,NYSE,America/New_York
IIPR,USD,"Innovative Industrial Properties, Inc.",New York Stock Exchange,NYSE,America/New_York
IQI,USD,Invesco Quality Municipal Income Trust,New York Stock Exchange,NYSE,America/New_York
HPS,USD,John Hancock Preferred Income Fund III,New York Stock Exchange,NYSE,America/New_York
KKR-A,USD,KKR & Co Inc Preferred Shares Series A,New York Stock Exchange,NYSE,America/New_York
KKR-B,USD,KKR & Co Inc Preferred Shares Series B,New York Stock Exchange,NYSE,America/New_York
LGF.A,USD,Lions Gate Entertainment Corp. Class A,New York Stock Exchange,NYSE,America/New_York
LGF.B,USD,Lions Gate Entertainment Corp. Class B,New York Stock Exchange,NYSE,America/New_York
APF,USD,"Morgan Stanley Asia-Pacific Fund, Inc.",New York Stock Exchange,NYSE,America/New_York
NOA,USD,North American Construction Group Ltd.,New York Stock Exchange,NYSE,America/New_York
NHA,USD,Nuveen Municipal 2021 Target Term Fund,New York Stock Exchange,NYSE,America/New_York
NJV,USD,Nuveen New Jersey Municipal Value Fund,New York Stock Exchange,NYSE,America/New_York
NYV,USD,Nuveen New York Municipal Value Fund 2,New York Stock Exchange,NYSE,America/New_York
OZM,USD,Och-Ziff Capital Management Group Inc.,New York Stock Exchange,NYSE,America/New_York
ORI,USD,Old Republic International Corporation,New York Stock Exchange,NYSE,America/New_York
PCQ,USD,PIMCO California Municipal Income Fund,New York Stock Exchange,NYSE,America/New_York
PCN,USD,PIMCO Corporate & Income Strategy Fund,New York Stock Exchange,NYSE,America/New_York
PBB,USD,Prospect Capital Corporation NT 061524,New York Stock Exchange,NYSE,America/New_York
RBA,USD,Ritchie Bros. Auctioneers Incorporated,New York Stock Exchange,NYSE,America/New_York
SWM,USD,"Schweitzer-Mauduit International, Inc.",New York Stock Exchange,NYSE,America/New_York
SCM,USD,Stellus Capital Investment Corporation,New York Stock Exchange,NYSE,America/New_York
TEI,USD,Templeton Emerging Markets Income Fund,New York Stock Exchange,NYSE,America/New_York
TEVA,USD,Teva Pharmaceutical Industries Limited,New York Stock Exchange,NYSE,America/New_York
PNC,USD,"The PNC Financial Services Group, Inc.",New York Stock Exchange,NYSE,America/New_York
VGI,USD,Virtus Global Multi-Sector Income Fund,New York Stock Exchange,NYSE,America/New_York
TLI,USD,Western Asset Corporate Loan Fund Inc.,New York Stock Exchange,NYSE,America/New_York
HIX,USD,Western Asset High Income Fund II Inc.,New York Stock Exchange,NYSE,America/New_York
FAX,USD,"Aberdeen Asia-Pacific Income Fund, Inc.",New York Stock Exchange,NYSE,America/New_York
AWP,USD,Aberdeen Global Premier Properties Fund,New York Stock Exchange,NYSE,America/New_York
ACRE,USD,Ares Commercial Real Estate Corporation,New York Stock Exchange,NYSE,America/New_York
ARGO,USD,"Argo Group International Holdings, Ltd.",New York Stock Exchange,NYSE,America/New_York
BLW,USD,BlackRock Limited Duration Income Trust,New York Stock Exchange,NYSE,America/New_York
BZM,USD,BlackRock Maryland Municipal Bond Trust,New York Stock Exchange,NYSE,America/New_York
BQH,USD,BlackRock New York Municipal Bond Trust,New York Stock Exchange,NYSE,America/New_York
BHV,USD,BlackRock Virginia Municipal Bond Trust,New York Stock Exchange,NYSE,America/New_York
BAH,USD,Booz Allen Hamilton Holding Corporation,New York Stock Exchange,NYSE,America/New_York
BIP,USD,Brookfield Infrastructure Partners L.P.,New York Stock Exchange,NYSE,America/New_York
RA,USD,Brookfield Real Assets Income Fund Inc.,New York Stock Exchange,NYSE,America/New_York
CMSA,USD,CMS Energy Corporation 5.6% JRSUB NT 78,New York Stock Exchange,NYSE,America/New_York
ZNH,USD,China Southern Airlines Company Limited,New York Stock Exchange,NYSE,America/New_York
UTF,USD,"Cohen & Steers Infrastructure Fund, Inc",New York Stock Exchange,NYSE,America/New_York
CHCT,USD,Community Healthcare Trust Incorporated,New York Stock Exchange,NYSE,America/New_York
ELP,USD,Companhia Paranaense de Energia - COPEL,New York Stock Exchange,NYSE,America/New_York
BVN,USD,Compañía de Minas Buenaventura S.A.A.,New York Stock Exchange,NYSE,America/New_York
CCI,USD,Crown Castle International Corp. (REIT),New York Stock Exchange,NYSE,America/New_York
EOI,USD,Eaton Vance Enhanced Equity Income Fund,New York Stock Exchange,NYSE,America/New_York
EAE,USD,"Entergy Arkansas, Inc. 1STMTG BD4.75%63",New York Stock Exchange,NYSE,America/New_York
ELC,USD,"Entergy Louisiana, LLC COLLATERAL TR MT",New York Stock Exchange,NYSE,America/New_York
EPRT,USD,"Essential Properties Realty Trust, Inc.",New York Stock Exchange,NYSE,America/New_York
FMN,USD,Federated Premier Municipal Income Fund,New York Stock Exchange,NYSE,America/New_York
FFA,USD,First Trust Enhanced Equity Income Fund,New York Stock Exchange,NYSE,America/New_York
FSD,USD,First Trust High Income Long/Short Fund,New York Stock Exchange,NYSE,America/New_York
GOF,USD,Guggenheim Strategic Opportunities Fund,New York Stock Exchange,NYSE,America/New_York
IFF,USD,International Flavors & Fragrances Inc.,New York Stock Exchange,NYSE,America/New_York
